:START_ID(Tag)|:END_ID(Tagclass)|:TYPE
13380|342|hasType
13381|182|hasType
13382|182|hasType
13383|182|hasType
13384|342|hasType
13385|182|hasType
13386|182|hasType
13387|182|hasType
13388|182|hasType
13389|182|hasType
13390|180|hasType
13391|342|hasType
13392|182|hasType
13393|182|hasType
13394|342|hasType
13395|182|hasType
13396|182|hasType
13397|342|hasType
13398|182|hasType
13399|182|hasType
13400|182|hasType
13401|342|hasType
13402|342|hasType
13403|342|hasType
13404|342|hasType
13405|342|hasType
13406|342|hasType
13407|342|hasType
13408|182|hasType
13409|180|hasType
13410|182|hasType
13411|342|hasType
13412|180|hasType
13413|182|hasType
13414|342|hasType
13415|182|hasType
13416|182|hasType
13417|180|hasType
13418|180|hasType
13419|182|hasType
13420|182|hasType
13421|182|hasType
13422|182|hasType
13423|342|hasType
13424|182|hasType
13425|182|hasType
13426|342|hasType
13427|180|hasType
13428|342|hasType
13429|342|hasType
13430|182|hasType
13431|182|hasType
13432|182|hasType
13433|182|hasType
13434|180|hasType
13435|182|hasType
13436|342|hasType
13437|342|hasType
13438|342|hasType
13439|342|hasType
13440|182|hasType
13441|182|hasType
13442|342|hasType
13443|182|hasType
13444|182|hasType
13445|342|hasType
13446|342|hasType
13447|342|hasType
13448|342|hasType
13449|342|hasType
13450|342|hasType
13451|342|hasType
13452|182|hasType
13453|342|hasType
13454|182|hasType
13455|182|hasType
13456|182|hasType
13457|182|hasType
13458|182|hasType
13459|182|hasType
13460|182|hasType
13461|182|hasType
13462|182|hasType
13463|342|hasType
13464|182|hasType
13465|342|hasType
13466|182|hasType
13467|182|hasType
13468|342|hasType
13469|342|hasType
13470|342|hasType
13471|182|hasType
13472|342|hasType
13473|182|hasType
13474|342|hasType
13475|342|hasType
13476|342|hasType
13477|342|hasType
13478|342|hasType
13479|180|hasType
13480|342|hasType
13481|182|hasType
13482|182|hasType
13483|342|hasType
13484|182|hasType
13485|342|hasType
13486|182|hasType
13487|342|hasType
13488|342|hasType
13489|342|hasType
13490|182|hasType
13491|182|hasType
13492|182|hasType
13493|182|hasType
13494|182|hasType
13495|182|hasType
13496|182|hasType
13497|342|hasType
13498|180|hasType
13499|180|hasType
13500|342|hasType
13501|342|hasType
13502|342|hasType
13503|182|hasType
13504|342|hasType
13505|182|hasType
13506|182|hasType
13507|182|hasType
13508|182|hasType
13509|182|hasType
13510|182|hasType
13511|342|hasType
13512|342|hasType
13513|182|hasType
13514|182|hasType
13515|182|hasType
13516|182|hasType
13517|180|hasType
13518|182|hasType
13519|182|hasType
13520|342|hasType
13521|182|hasType
13522|182|hasType
13523|182|hasType
13524|182|hasType
13525|182|hasType
13526|342|hasType
13527|342|hasType
13528|342|hasType
13529|182|hasType
13530|342|hasType
13531|182|hasType
13532|182|hasType
13533|182|hasType
13534|182|hasType
13535|182|hasType
13536|182|hasType
13537|182|hasType
13538|342|hasType
13539|182|hasType
13540|342|hasType
13541|342|hasType
13542|342|hasType
13543|342|hasType
13544|342|hasType
13545|182|hasType
13546|342|hasType
13547|342|hasType
13548|182|hasType
13549|342|hasType
13550|182|hasType
13551|342|hasType
13552|180|hasType
13553|180|hasType
13554|342|hasType
13555|182|hasType
13556|182|hasType
13557|342|hasType
13558|182|hasType
13559|342|hasType
13560|182|hasType
13561|182|hasType
13562|182|hasType
13563|342|hasType
13564|182|hasType
13565|342|hasType
13566|182|hasType
13567|182|hasType
13568|342|hasType
13569|342|hasType
13570|182|hasType
13571|342|hasType
13572|182|hasType
13573|182|hasType
13574|182|hasType
13575|182|hasType
13576|182|hasType
13577|342|hasType
13578|342|hasType
13579|182|hasType
13580|182|hasType
13581|182|hasType
13582|182|hasType
13583|182|hasType
13584|180|hasType
13585|342|hasType
13586|342|hasType
13587|342|hasType
13588|342|hasType
13589|342|hasType
13590|342|hasType
13591|342|hasType
13592|342|hasType
13593|342|hasType
13594|182|hasType
13595|342|hasType
13596|342|hasType
13597|342|hasType
13598|182|hasType
13599|182|hasType
13600|182|hasType
13601|182|hasType
13602|342|hasType
13603|182|hasType
13604|182|hasType
13605|342|hasType
13606|182|hasType
13607|342|hasType
13608|182|hasType
13609|182|hasType
13610|182|hasType
13611|342|hasType
13612|182|hasType
13613|342|hasType
13614|182|hasType
13615|182|hasType
13616|342|hasType
13617|182|hasType
13618|233|hasType
13619|182|hasType
13620|182|hasType
13621|342|hasType
13622|182|hasType
13623|182|hasType
13624|182|hasType
13625|182|hasType
13626|182|hasType
13627|342|hasType
13628|342|hasType
13629|182|hasType
13630|182|hasType
13631|182|hasType
13632|342|hasType
13633|342|hasType
13634|342|hasType
13635|342|hasType
13636|342|hasType
13637|182|hasType
13638|342|hasType
13639|342|hasType
13640|342|hasType
13641|182|hasType
13642|182|hasType
13643|182|hasType
13644|342|hasType
13645|182|hasType
13646|342|hasType
13647|182|hasType
13648|182|hasType
13649|180|hasType
13650|342|hasType
13651|182|hasType
13652|342|hasType
13653|182|hasType
13654|182|hasType
13655|182|hasType
13656|182|hasType
13657|342|hasType
13658|182|hasType
13659|182|hasType
13660|342|hasType
13661|342|hasType
13662|342|hasType
13663|342|hasType
13664|342|hasType
13665|342|hasType
13666|342|hasType
13667|342|hasType
13668|342|hasType
13669|342|hasType
13670|342|hasType
13671|342|hasType
13672|342|hasType
13673|342|hasType
13674|342|hasType
13675|342|hasType
13676|233|hasType
13677|182|hasType
13678|342|hasType
13679|182|hasType
13680|342|hasType
13681|182|hasType
13682|182|hasType
13683|182|hasType
13684|182|hasType
13685|182|hasType
13686|342|hasType
13687|342|hasType
13688|342|hasType
13689|182|hasType
13690|342|hasType
13691|342|hasType
13692|342|hasType
13693|182|hasType
13694|182|hasType
13695|180|hasType
13696|342|hasType
13697|342|hasType
13698|342|hasType
13699|180|hasType
13700|182|hasType
13701|342|hasType
13702|342|hasType
13703|342|hasType
13704|182|hasType
13705|182|hasType
13706|342|hasType
13707|182|hasType
13708|180|hasType
13709|342|hasType
13710|342|hasType
13711|182|hasType
13712|182|hasType
13713|182|hasType
13714|182|hasType
13715|342|hasType
13716|342|hasType
13717|182|hasType
13718|182|hasType
13719|342|hasType
13720|182|hasType
13721|342|hasType
13722|342|hasType
13723|342|hasType
13724|342|hasType
13725|182|hasType
13726|233|hasType
13727|182|hasType
13728|182|hasType
13729|182|hasType
13730|182|hasType
13731|182|hasType
13732|182|hasType
13733|182|hasType
13734|180|hasType
13735|182|hasType
13736|182|hasType
13737|342|hasType
13738|342|hasType
13739|180|hasType
13740|182|hasType
13741|342|hasType
13742|182|hasType
13743|342|hasType
13744|182|hasType
13745|342|hasType
13746|342|hasType
13747|342|hasType
13748|182|hasType
13749|342|hasType
13750|342|hasType
13751|342|hasType
13752|182|hasType
13753|342|hasType
13754|342|hasType
13755|342|hasType
13756|342|hasType
13757|342|hasType
13758|342|hasType
13759|342|hasType
13760|180|hasType
13761|180|hasType
13762|342|hasType
13763|182|hasType
13764|342|hasType
13765|342|hasType
13766|342|hasType
13767|342|hasType
13768|342|hasType
13769|342|hasType
13770|342|hasType
13771|342|hasType
13772|180|hasType
13773|342|hasType
13774|342|hasType
13775|182|hasType
13776|182|hasType
13777|342|hasType
13778|342|hasType
13779|342|hasType
13780|342|hasType
13781|180|hasType
13782|342|hasType
13783|342|hasType
13784|342|hasType
13785|342|hasType
13786|342|hasType
13787|342|hasType
13788|342|hasType
13789|342|hasType
13790|182|hasType
13791|180|hasType
13792|342|hasType
13793|342|hasType
13794|342|hasType
13795|342|hasType
13796|342|hasType
13797|342|hasType
13798|182|hasType
13799|342|hasType
13800|342|hasType
13801|342|hasType
13802|342|hasType
13803|180|hasType
13804|62|hasType
13805|62|hasType
13806|62|hasType
13807|62|hasType
13808|62|hasType
13809|62|hasType
13810|182|hasType
13811|62|hasType
13812|180|hasType
13813|62|hasType
13814|62|hasType
13815|279|hasType
13816|0|hasType
13817|342|hasType
13818|59|hasType
13819|182|hasType
13820|342|hasType
13821|279|hasType
13822|342|hasType
13823|342|hasType
13824|180|hasType
13825|342|hasType
13826|342|hasType
13827|342|hasType
13828|0|hasType
13829|0|hasType
13830|182|hasType
13831|180|hasType
13832|62|hasType
13833|182|hasType
13834|342|hasType
13835|182|hasType
13836|182|hasType
13837|62|hasType
13838|182|hasType
13839|62|hasType
13840|342|hasType
13841|182|hasType
13842|342|hasType
13843|180|hasType
13844|342|hasType
13845|182|hasType
13846|342|hasType
13847|180|hasType
13848|182|hasType
13849|180|hasType
13850|342|hasType
13851|342|hasType
13852|180|hasType
13853|342|hasType
13854|342|hasType
13855|342|hasType
13856|180|hasType
13857|342|hasType
13858|342|hasType
13859|342|hasType
13860|182|hasType
13861|62|hasType
13862|0|hasType
13863|62|hasType
13864|62|hasType
13865|62|hasType
13866|0|hasType
13867|342|hasType
13868|182|hasType
13869|182|hasType
13870|182|hasType
13871|182|hasType
13872|180|hasType
13873|342|hasType
13874|182|hasType
13875|342|hasType
13876|182|hasType
13877|342|hasType
13878|180|hasType
13879|342|hasType
13880|182|hasType
13881|182|hasType
13882|342|hasType
13883|182|hasType
13884|182|hasType
13885|182|hasType
13886|182|hasType
13887|182|hasType
13888|182|hasType
13889|342|hasType
13890|182|hasType
13891|182|hasType
13892|342|hasType
13893|182|hasType
13894|182|hasType
13895|342|hasType
13896|182|hasType
13897|62|hasType
13898|182|hasType
13899|182|hasType
13900|342|hasType
13901|182|hasType
13902|182|hasType
13903|342|hasType
13904|180|hasType
13905|342|hasType
13906|342|hasType
13907|342|hasType
13908|182|hasType
13909|342|hasType
13910|342|hasType
13911|182|hasType
13912|182|hasType
13913|182|hasType
13914|180|hasType
13915|342|hasType
13916|342|hasType
13917|342|hasType
13918|182|hasType
13919|342|hasType
13920|342|hasType
13921|182|hasType
13922|180|hasType
13923|342|hasType
13924|182|hasType
13925|342|hasType
13926|180|hasType
13927|342|hasType
13928|342|hasType
13929|342|hasType
13930|180|hasType
13931|342|hasType
13932|182|hasType
13933|180|hasType
13934|182|hasType
13935|342|hasType
13936|342|hasType
13937|182|hasType
13938|182|hasType
13939|342|hasType
13940|182|hasType
13941|180|hasType
13942|182|hasType
13943|182|hasType
13944|182|hasType
13945|182|hasType
13946|182|hasType
13947|342|hasType
13948|342|hasType
13949|182|hasType
13950|180|hasType
13951|180|hasType
13952|180|hasType
13953|180|hasType
13954|182|hasType
13955|182|hasType
13956|182|hasType
13957|342|hasType
13958|180|hasType
13959|182|hasType
13960|182|hasType
13961|342|hasType
13962|182|hasType
13963|182|hasType
13964|182|hasType
13965|342|hasType
13966|182|hasType
13967|342|hasType
13968|182|hasType
13969|182|hasType
13970|182|hasType
13971|182|hasType
13972|182|hasType
13973|182|hasType
13974|182|hasType
13975|342|hasType
13976|182|hasType
13977|182|hasType
13978|182|hasType
13979|182|hasType
13980|182|hasType
13981|342|hasType
13982|182|hasType
13983|182|hasType
13984|342|hasType
13985|342|hasType
13986|180|hasType
13987|342|hasType
13988|62|hasType
13989|62|hasType
13990|62|hasType
13991|182|hasType
13992|62|hasType
13993|62|hasType
13994|62|hasType
13995|62|hasType
13996|62|hasType
13997|62|hasType
13998|62|hasType
13999|62|hasType
14000|182|hasType
14001|182|hasType
14002|342|hasType
14003|62|hasType
14004|62|hasType
14005|62|hasType
14006|182|hasType
14007|182|hasType
14008|182|hasType
14009|182|hasType
14010|62|hasType
14011|182|hasType
14012|62|hasType
14013|342|hasType
14014|342|hasType
14015|342|hasType
14016|342|hasType
14017|342|hasType
14018|342|hasType
14019|342|hasType
14020|342|hasType
14021|182|hasType
14022|182|hasType
14023|342|hasType
14024|182|hasType
14025|182|hasType
14026|180|hasType
14027|182|hasType
14028|342|hasType
14029|182|hasType
14030|342|hasType
14031|182|hasType
14032|180|hasType
14033|182|hasType
14034|342|hasType
14035|342|hasType
14036|342|hasType
14037|182|hasType
14038|182|hasType
14039|180|hasType
14040|342|hasType
14041|182|hasType
14042|182|hasType
14043|342|hasType
14044|342|hasType
14045|342|hasType
14046|182|hasType
14047|182|hasType
14048|182|hasType
14049|342|hasType
14050|233|hasType
14051|182|hasType
14052|182|hasType
14053|342|hasType
14054|182|hasType
14055|62|hasType
14056|62|hasType
14057|62|hasType
14058|62|hasType
14059|62|hasType
14060|182|hasType
14061|342|hasType
14062|342|hasType
14063|342|hasType
14064|342|hasType
14065|342|hasType
14066|182|hasType
14067|180|hasType
14068|342|hasType
14069|342|hasType
14070|342|hasType
14071|182|hasType
14072|180|hasType
14073|182|hasType
14074|182|hasType
14075|182|hasType
14076|182|hasType
14077|182|hasType
14078|182|hasType
14079|342|hasType
14080|182|hasType
14081|342|hasType
14082|182|hasType
14083|182|hasType
14084|182|hasType
14085|182|hasType
14086|342|hasType
14087|182|hasType
14088|182|hasType
14089|342|hasType
14090|182|hasType
14091|182|hasType
14092|182|hasType
14093|182|hasType
14094|182|hasType
14095|182|hasType
14096|182|hasType
14097|182|hasType
14098|182|hasType
14099|182|hasType
14100|342|hasType
14101|182|hasType
14102|182|hasType
14103|342|hasType
14104|182|hasType
14105|182|hasType
14106|342|hasType
14107|182|hasType
14108|342|hasType
14109|182|hasType
14110|342|hasType
14111|182|hasType
14112|182|hasType
14113|182|hasType
14114|342|hasType
14115|182|hasType
14116|182|hasType
14117|180|hasType
14118|180|hasType
14119|342|hasType
14120|182|hasType
14121|342|hasType
14122|342|hasType
14123|342|hasType
14124|182|hasType
14125|182|hasType
14126|342|hasType
14127|182|hasType
14128|182|hasType
14129|342|hasType
14130|342|hasType
14131|342|hasType
14132|342|hasType
14133|342|hasType
14134|180|hasType
14135|342|hasType
14136|342|hasType
14137|182|hasType
14138|342|hasType
14139|342|hasType
14140|342|hasType
14141|342|hasType
14142|182|hasType
14143|342|hasType
14144|182|hasType
14145|182|hasType
14146|182|hasType
14147|182|hasType
14148|182|hasType
14149|182|hasType
14150|182|hasType
14151|182|hasType
14152|182|hasType
14153|342|hasType
14154|182|hasType
14155|182|hasType
14156|182|hasType
14157|342|hasType
14158|182|hasType
14159|182|hasType
14160|182|hasType
14161|180|hasType
14162|182|hasType
14163|182|hasType
14164|182|hasType
14165|182|hasType
14166|342|hasType
14167|342|hasType
14168|182|hasType
14169|182|hasType
14170|182|hasType
14171|182|hasType
14172|182|hasType
14173|342|hasType
14174|342|hasType
14175|182|hasType
14176|182|hasType
14177|342|hasType
14178|182|hasType
14179|182|hasType
14180|182|hasType
14181|182|hasType
14182|182|hasType
14183|182|hasType
14184|182|hasType
14185|182|hasType
14186|182|hasType
14187|182|hasType
14188|180|hasType
14189|342|hasType
14190|182|hasType
14191|342|hasType
14192|342|hasType
14193|342|hasType
14194|342|hasType
14195|342|hasType
14196|180|hasType
14197|182|hasType
14198|182|hasType
14199|342|hasType
14200|182|hasType
14201|182|hasType
14202|182|hasType
14203|342|hasType
14204|182|hasType
14205|182|hasType
14206|182|hasType
14207|182|hasType
14208|182|hasType
14209|182|hasType
14210|342|hasType
14211|342|hasType
14212|342|hasType
14213|342|hasType
14214|342|hasType
14215|342|hasType
14216|342|hasType
14217|342|hasType
14218|182|hasType
14219|342|hasType
14220|342|hasType
14221|342|hasType
14222|342|hasType
14223|342|hasType
14224|342|hasType
14225|182|hasType
14226|182|hasType
14227|342|hasType
14228|342|hasType
14229|342|hasType
14230|342|hasType
14231|342|hasType
14232|182|hasType
14233|342|hasType
14234|182|hasType
14235|182|hasType
14236|182|hasType
14237|182|hasType
14238|182|hasType
14239|182|hasType
14240|182|hasType
14241|342|hasType
14242|182|hasType
14243|182|hasType
14244|182|hasType
14245|342|hasType
14246|182|hasType
14247|182|hasType
14248|342|hasType
14249|342|hasType
14250|182|hasType
14251|182|hasType
14252|342|hasType
14253|182|hasType
14254|182|hasType
14255|182|hasType
14256|342|hasType
14257|342|hasType
14258|182|hasType
14259|342|hasType
14260|182|hasType
14261|342|hasType
14262|342|hasType
14263|342|hasType
14264|182|hasType
14265|182|hasType
14266|182|hasType
14267|182|hasType
14268|342|hasType
14269|182|hasType
14270|182|hasType
14271|342|hasType
14272|180|hasType
14273|182|hasType
14274|182|hasType
14275|182|hasType
14276|342|hasType
14277|182|hasType
14278|342|hasType
14279|182|hasType
14280|182|hasType
14281|182|hasType
14282|182|hasType
14283|182|hasType
14284|182|hasType
14285|182|hasType
14286|182|hasType
14287|182|hasType
14288|180|hasType
14289|182|hasType
14290|342|hasType
14291|342|hasType
14292|182|hasType
14293|182|hasType
14294|182|hasType
14295|182|hasType
14296|182|hasType
14297|182|hasType
14298|182|hasType
14299|342|hasType
14300|342|hasType
14301|342|hasType
14302|342|hasType
14303|182|hasType
14304|182|hasType
14305|182|hasType
14306|182|hasType
14307|182|hasType
14308|182|hasType
14309|182|hasType
14310|182|hasType
14311|182|hasType
14312|182|hasType
14313|182|hasType
14314|342|hasType
14315|342|hasType
14316|182|hasType
14317|182|hasType
14318|342|hasType
14319|342|hasType
14320|342|hasType
14321|342|hasType
14322|182|hasType
14323|182|hasType
14324|342|hasType
14325|182|hasType
14326|342|hasType
14327|342|hasType
14328|182|hasType
14329|182|hasType
14330|182|hasType
14331|182|hasType
14332|182|hasType
14333|182|hasType
14334|182|hasType
14335|182|hasType
14336|182|hasType
14337|342|hasType
14338|182|hasType
14339|182|hasType
14340|182|hasType
14341|180|hasType
14342|182|hasType
14343|342|hasType
14344|182|hasType
